1613,TDW,5.27%,-13.12%,-10.62%,-42.51%,-51.57%,-20.47%,4.01%,5.97%,1.89,1.21M,1.02,43.51,-1.20%,"1,235,305"
1614,TEAM,7.64%,-16.84%,-5.97%,44.85%,19.75%,-2.94%,3.54%,5.01%,1.85,2.18M,0.70,236.22,0.68%,"1,531,221"
1615,TECH,-4.54%,-8.51%,-15.98%,-23.40%,-17.07%,-16.73%,3.26%,4.06%,1.78,1.50M,0.97,59.98,-1.78%,"1,454,467"
1616,TECK,1.09%,4.58%,6.85%,-12.64%,-3.77%,5.43%,2.34%,3.63%,1.64,3.14M,0.88,42.73,1.96%,"2,755,868"
1617,TEF,-3.59%,4.11%,12.59%,-5.59%,6.79%,13.43%,1.35%,1.24%,3.14,720.24K,0.93,4.56,0.88%,"669,524"
1618,TEL,2.68%,-1.57%,4.80%,1.82%,4.73%,5.48%,1.71%,2.31%,2.09,1.61M,1.65,150.80,1.22%,"2,656,195"
1619,TEM,28.05%,-15.81%,77.32%,7.61%,-,73.49%,9.53%,11.34%,2.15,13.08M,1.03,58.57,-0.73%,"13,527,028"
1620,TENB,-0.57%,-4.79%,-10.16%,-8.89%,-24.66%,-6.60%,2.46%,3.05%,1.96,1.13M,1.78,36.78,1.16%,"2,022,254"
1621,TER,1.22%,-20.80%,-28.15%,-30.24%,-19.29%,-28.57%,2.58%,4.31%,2.00,3.03M,0.64,89.95,-1.15%,"1,941,505"
1622,TERN,5.06%,-10.99%,-45.12%,-66.87%,-49.31%,-40.07%,7.96%,7.22%,1.57,1.44M,0.56,3.32,-5.41%,"803,634"
1623,TEVA,-4.73%,-6.44%,-26.33%,-10.34%,14.18%,-28.77%,2.72%,3.71%,1.67,12.19M,0.76,15.70,-2.97%,"9,325,550"
1624,TEX,2.04%,-3.48%,-10.51%,-22.00%,-34.54%,-12.48%,3.11%,4.17%,2.79,941.45K,1.12,40.45,-1.05%,"1,049,784"
1625,TFC,2.82%,-7.37%,-1.29%,-0.76%,10.38%,-3.18%,1.83%,2.57%,2.25,7.85M,1.16,42.00,-0.36%,"9,103,489"
1626,TFX,-0.51%,-21.61%,-20.33%,-42.58%,-37.94%,-21.76%,2.34%,3.91%,2.75,1.03M,1.11,139.25,-1.61%,"1,145,054"
1627,TGI,0.31%,0.79%,45.02%,89.16%,74.64%,36.55%,0.25%,0.28%,3.00,1.76M,0.36,25.48,0.04%,"624,445"
1628,TGNA,4.29%,8.53%,4.52%,25.00%,31.87%,3.61%,2.55%,3.37%,1.71,1.54M,1.43,18.95,1.45%,"2,214,654"
1629,TGT,0.77%,-16.20%,-19.19%,-31.89%,-38.06%,-22.03%,3.05%,3.02%,2.32,6.52M,1.05,105.40,-2.72%,"6,827,530"
1630,TGTX,7.32%,47.48%,38.29%,73.63%,180.66%,42.19%,4.16%,6.69%,1.38,2.63M,0.62,42.80,0.45%,"1,628,435"
1631,TH,4.79%,21.39%,-35.74%,-36.01%,-33.94%,-36.58%,3.99%,6.72%,2.33,891.61K,0.69,6.13,0.33%,"618,326"
1632,THC,4.35%,-0.59%,4.04%,-20.82%,26.71%,3.60%,3.71%,4.28%,1.57,1.46M,1.15,130.78,1.00%,"1,674,942"
1633,THO,-2.04%,-20.47%,-16.76%,-22.59%,-27.60%,-16.28%,3.00%,4.21%,2.89,785.54K,0.80,80.13,-1.34%,"631,979"
1634,THS,-5.08%,-15.75%,-19.63%,-36.74%,-30.93%,-24.48%,2.97%,3.27%,2.80,675.72K,1.92,26.53,1.26%,"1,295,875"
1635,TIGO,-4.43%,8.54%,21.53%,6.86%,53.67%,18.95%,2.76%,3.29%,1.50,593.34K,1.95,29.75,0.51%,"1,155,555"
1636,TIGR,-7.02%,27.08%,27.44%,144.17%,136.48%,39.47%,6.20%,7.03%,1.89,6.93M,1.34,9.01,2.04%,"9,265,777"
1637,TILE,4.83%,-5.26%,-18.09%,6.43%,12.92%,-17.08%,2.62%,3.95%,1.00,539.85K,0.93,20.19,-0.74%,"504,589"
1638,TIMB,0.40%,2.51%,28.72%,-7.99%,-13.84%,29.27%,1.71%,2.01%,1.69,581.78K,1.32,15.13,0.80%,"765,138"
1639,TJX,4.01%,-1.31%,-1.09%,1.65%,20.87%,-0.77%,1.95%,2.03%,1.62,4.82M,0.79,119.88,0.23%,"3,832,905"
1640,TK,-0.60%,-3.38%,4.61%,-14.49%,1.72%,-5.05%,3.33%,3.45%,3.00,695.27K,0.91,6.58,-1.35%,"630,493"
1641,TKC,-17.75%,-14.23%,-3.42%,-10.65%,17.61%,-4.61%,5.08%,2.59%,1.20,531.31K,2.55,6.21,5.43%,"1,354,457"
1642,TKO,6.28%,-3.83%,7.52%,26.78%,78.89%,8.79%,3.36%,4.13%,1.42,1.63M,0.76,154.60,1.11%,"1,238,887"
1643,TKR,2.43%,-4.58%,8.00%,-7.47%,-14.38%,7.08%,1.99%,2.51%,1.92,618.74K,1.39,76.42,0.21%,"861,870"
1644,TLK,-5.31%,-11.78%,-9.34%,-31.58%,-42.93%,-14.41%,2.53%,2.19%,1.41,778.94K,0.93,14.08,0.36%,"722,169"
1645,TLN,7.39%,0.87%,11.14%,18.27%,150.26%,8.07%,4.62%,7.20%,1.15,1.28M,0.77,217.73,-0.56%,"993,167"
1646,TME,-5.57%,9.78%,20.87%,44.52%,25.00%,25.55%,3.34%,4.44%,1.36,8.21M,0.55,14.25,0.49%,"4,522,288"
1647,TMHC,3.66%,0.40%,2.67%,-12.95%,0.95%,-0.64%,2.79%,3.12%,1.60,1.07M,0.81,60.82,-0.78%,"870,502"
1648,TMO,-1.37%,-3.96%,-0.45%,-16.19%,-11.95%,-1.13%,1.84%,2.19%,1.56,1.90M,0.62,514.34,-1.07%,"1,170,690"
1649,TMUS,-0.76%,-3.50%,18.69%,29.74%,60.78%,17.22%,1.43%,2.24%,1.90,3.86M,0.78,258.75,-0.08%,"2,987,868"
1650,TNDM,0.80%,-38.09%,-39.22%,-54.69%,-36.53%,-43.86%,4.22%,6.25%,2.04,1.51M,0.84,20.22,-1.94%,"1,271,843"
1651,TNL,3.88%,-13.35%,-4.96%,8.85%,3.02%,-3.98%,2.94%,3.12%,1.67,608.84K,1.41,48.44,-0.66%,"857,472"
1652,TNON,228.95%,181.95%,95.31%,-31.44%,-55.36%,99.47%,23.60%,14.28%,1.00,1.26M,230.76,3.75,283.40%,"289,626,618"
1653,TNXP,45.01%,239.45%,-47.77%,101.83%,-97.30%,-9.73%,25.19%,21.19%,1.00,1.64M,1.16,29.77,-2.43%,"1,901,684"
1654,TOL,5.64%,0.33%,-10.40%,-26.27%,-12.34%,-11.93%,3.55%,3.29%,1.95,1.78M,1.03,110.92,0.64%,"1,836,748"
1655,TOST,7.58%,-2.23%,1.17%,31.18%,49.22%,-0.27%,3.92%,5.11%,2.27,6.44M,0.91,36.35,0.55%,"5,877,327"
1656,TPG,6.81%,-6.43%,-17.86%,-10.51%,12.87%,-16.37%,2.97%,4.07%,2.07,1.27M,1.26,52.55,0.59%,"1,590,303"
1657,TPH,3.00%,2.61%,-11.83%,-27.86%,-11.83%,-11.00%,2.84%,2.85%,1.75,931.80K,1.15,32.27,-0.43%,"1,070,103"
1658,TPR,5.28%,-11.46%,19.25%,75.52%,55.38%,14.37%,3.11%,3.84%,1.95,5.50M,0.56,74.72,-1.32%,"3,072,236"
1659,TREX,6.80%,0.58%,-12.56%,-10.30%,-37.84%,-10.14%,3.57%,3.86%,2.42,1.52M,1.37,62.03,0.11%,"2,086,539"
1660,TRGP,5.82%,3.58%,19.15%,34.51%,85.18%,15.17%,2.07%,3.45%,1.52,1.62M,0.88,205.57,0.30%,"1,428,305"
1661,TRIP,6.90%,2.06%,10.37%,2.89%,-45.91%,3.79%,2.91%,3.77%,3.05,2.77M,0.84,15.33,2.13%,"2,329,121"
1662,TRMB,0.41%,-0.63%,-0.37%,20.33%,8.95%,-0.25%,2.23%,2.89%,1.46,1.54M,0.81,70.48,-2.21%,"1,247,042"
1663,TRMD,-7.14%,-6.07%,0.25%,-48.69%,-47.60%,-7.38%,3.35%,3.86%,2.43,1.14M,0.62,18.01,-2.20%,"710,026"
1664,TRNO,-5.25%,-5.94%,7.51%,-7.76%,-1.93%,6.56%,2.60%,2.15%,2.22,905.48K,0.75,63.02,-1.59%,"681,251"
1665,TROW,2.00%,-10.42%,-15.49%,-11.84%,-20.80%,-15.58%,1.91%,2.60%,3.50,1.73M,0.83,95.47,-0.53%,"1,426,969"
1666,TROX,-0.28%,-9.26%,-29.27%,-42.82%,-57.40%,-28.00%,3.62%,5.03%,1.64,1.70M,0.80,7.25,-1.63%,"1,358,721"
1667,TRP,2.41%,10.27%,7.79%,16.13%,32.74%,5.01%,2.07%,2.04%,2.22,2.10M,0.67,48.86,-0.83%,"1,401,231"
1668,TRTX,-0.35%,2.04%,-0.12%,-1.49%,8.94%,0.00%,1.32%,1.89%,1.67,594.97K,1.40,8.50,-0.12%,"835,525"
1669,TRU,5.26%,-5.94%,-5.69%,-16.63%,8.65%,-5.45%,2.66%,3.51%,1.60,1.69M,0.82,87.66,-0.15%,"1,386,738"
1670,TRV,-0.40%,4.52%,9.15%,8.77%,14.73%,7.70%,1.60%,2.10%,2.59,1.36M,0.84,259.45,0.00%,"1,135,977"
1671,TRVI,0.76%,53.36%,59.28%,92.15%,78.65%,60.44%,4.80%,8.68%,1.00,1.92M,0.55,6.61,3.28%,"1,052,902"
1672,TS,2.78%,7.13%,9.16%,36.50%,2.16%,6.59%,1.59%,2.26%,2.00,1.48M,0.44,40.28,1.64%,"647,392"
1673,TSCO,0.34%,-5.76%,0.05%,-3.91%,-0.76%,-0.43%,2.29%,2.89%,2.33,5.18M,0.63,52.83,-1.31%,"3,243,057"
1674,TSLA,27.89%,-12.82%,-33.94%,20.94%,66.73%,-28.65%,6.02%,6.86%,2.54,91.33M,1.62,288.14,3.50%,"147,802,854"
1675,TSM,4.49%,-5.61%,-7.06%,3.92%,29.72%,-8.40%,1.99%,3.12%,1.28,16.70M,0.50,180.90,-0.14%,"8,374,802"
1676,TSN,-0.93%,-1.51%,3.01%,-0.32%,3.24%,4.37%,1.36%,1.78%,2.56,2.53M,0.65,59.95,-0.70%,"1,636,118"
1677,TSSI,16.00%,-17.48%,0.20%,69.17%,2155.56%,-14.42%,6.83%,10.51%,-,1.17M,0.54,10.15,0.00%,"630,454"
1678,TSVT,-0.20%,88.21%,69.52%,-1.98%,-0.80%,68.37%,0.20%,4.13%,3.00,1.06M,0.48,4.95,-0.20%,"511,182"
1679,TT,5.80%,4.94%,-3.42%,-5.44%,19.78%,-1.45%,2.39%,2.66%,2.67,1.54M,0.97,364.00,1.79%,"1,492,947"
1680,TTC,2.18%,-7.01%,-8.27%,-12.39%,-18.28%,-7.14%,2.30%,3.05%,2.33,1.08M,1.15,74.38,-0.04%,"1,239,045"
1681,TTD,15.69%,-16.44%,-50.88%,-43.38%,-27.11%,-47.25%,4.10%,5.10%,1.62,8.73M,1.46,62.00,4.48%,"12,774,065"
1682,TTE,0.30%,4.70%,18.37%,-8.06%,-6.62%,16.55%,1.20%,1.56%,1.90,1.64M,1.06,63.52,0.91%,"1,744,318"
1683,TTEK,-0.94%,-1.93%,-26.95%,-36.15%,-19.57%,-26.10%,2.43%,2.87%,1.75,3.04M,0.67,29.44,0.24%,"2,035,653"
1684,TTI,5.95%,-14.01%,3.49%,17.49%,-20.71%,-0.56%,3.27%,4.86%,1.00,1.05M,0.50,3.56,0.85%,"524,275"
1685,TTMI,4.95%,-7.06%,-7.44%,26.05%,52.91%,-7.52%,3.17%,3.52%,1.00,708.74K,0.79,22.89,-2.26%,"561,605"
1686,TTWO,6.67%,2.80%,20.16%,46.49%,43.23%,18.40%,3.37%,2.77%,1.55,1.72M,0.79,217.95,2.08%,"1,358,911"
1687,TU,-7.20%,-10.94%,1.24%,-16.85%,-15.69%,2.65%,2.19%,1.88%,2.26,3.76M,0.87,13.92,0.94%,"3,286,667"
1688,TUYA,-8.09%,-8.33%,87.36%,162.31%,91.51%,90.50%,4.94%,8.41%,1.00,4.06M,0.31,3.41,-2.57%,"1,258,220"
1689,TVTX,5.90%,-1.04%,20.75%,38.13%,159.70%,20.61%,3.92%,5.21%,1.13,1.60M,0.61,21.01,-1.32%,"975,519"
1690,TW,3.64%,10.02%,11.67%,21.81%,37.78%,11.17%,1.88%,2.70%,1.65,1.04M,0.75,145.54,1.01%,"777,903"
1691,TWI,7.30%,2.44%,25.46%,8.62%,-31.20%,29.90%,5.91%,7.17%,1.00,813.46K,0.83,8.82,-0.90%,"671,772"
1692,TWLO,6.68%,-10.28%,-0.13%,67.49%,72.07%,-2.03%,3.41%,4.60%,2.06,3.34M,0.50,105.89,-0.36%,"1,677,111"
1693,TWO,-1.52%,-1.52%,18.26%,-1.37%,7.73%,14.96%,1.58%,1.97%,2.00,1.25M,0.65,13.60,-1.02%,"812,395"
1694,TWST,9.07%,7.40%,1.44%,-4.72%,22.81%,-4.78%,5.66%,8.02%,1.77,959.63K,0.69,44.25,-1.54%,"666,168"
1695,TXG,-7.23%,-13.64%,-28.36%,-57.01%,-74.34%,-32.10%,5.75%,7.09%,2.47,2.71M,1.19,9.75,-6.16%,"3,221,068"
1696,TXN,2.52%,-8.35%,-0.27%,-9.51%,6.59%,-1.89%,2.14%,2.73%,2.55,6.34M,0.69,183.97,-0.83%,"4,357,167"
1697,TXNM,-0.74%,3.25%,13.20%,25.63%,45.23%,9.84%,1.64%,2.85%,1.62,1.03M,1.21,54.01,-0.59%,"1,246,798"
1698,TXRH,6.23%,3.17%,-2.93%,4.59%,15.65%,-1.62%,2.17%,3.09%,2.23,1.13M,0.68,177.50,0.93%,"768,732"
1699,TXT,0.53%,2.91%,-1.56%,-15.09%,-21.77%,-2.42%,1.51%,2.35%,2.30,1.41M,1.49,74.64,0.48%,"2,109,510"
1700,U,8.23%,-16.09%,2.83%,10.00%,-16.97%,1.87%,4.01%,6.53%,2.07,11.66M,0.55,22.89,0.70%,"6,370,584"
1701,UA,-2.41%,-8.85%,-19.58%,-20.00%,-14.25%,-18.50%,2.75%,4.01%,2.80,3.66M,1.38,6.08,-2.09%,"5,061,454"
1702,UAA,-4.77%,-11.37%,-24.11%,-20.03%,-13.30%,-22.83%,3.27%,4.50%,2.81,11.41M,1.12,6.39,-3.33%,"12,824,332"
1703,UAL,10.60%,-19.30%,-17.43%,51.24%,69.20%,-18.74%,4.86%,6.01%,1.46,7.49M,1.04,78.90,-1.65%,"7,803,297"
1704,UBER,5.67%,-1.06%,25.58%,2.26%,-5.78%,25.35%,3.61%,3.93%,1.40,24.28M,0.66,75.61,-1.18%,"16,047,788"
1705,UBS,-0.53%,0.60%,12.95%,12.61%,9.17%,11.05%,1.35%,2.19%,2.64,3.51M,0.78,33.67,2.15%,"2,730,315"
1706,UBSI,0.57%,-0.79%,-6.40%,-7.27%,1.15%,-6.55%,2.03%,2.09%,2.83,729.07K,0.91,35.09,-0.59%,"663,449"
1707,UCB,0.03%,-8.55%,-7.73%,-3.01%,12.49%,-11.33%,2.77%,2.83%,2.29,649.95K,4.81,28.65,-0.97%,"3,124,433"
1708,UDMY,3.33%,-10.22%,12.11%,5.07%,-22.60%,5.71%,3.52%,4.88%,2.00,1.16M,0.66,8.70,-1.36%,"766,691"
1709,UDR,1.52%,2.06%,3.91%,-3.32%,17.42%,1.54%,1.82%,2.13%,2.38,2.04M,0.85,44.08,-0.52%,"1,733,958"
1710,UE,1.28%,-6.59%,-10.76%,-10.23%,10.60%,-11.67%,2.11%,2.28%,2.00,850.60K,1.29,18.99,-0.68%,"1,099,310"
1711,UEC,-3.62%,-5.00%,-28.69%,-3.97%,-23.12%,-20.48%,5.19%,7.11%,1.00,8.09M,0.76,5.32,-3.80%,"6,129,878"
1712,UGI,-0.27%,-1.38%,21.10%,36.62%,34.11%,16.29%,1.81%,2.16%,2.00,2.06M,0.77,32.83,-0.94%,"1,594,057"
1713,UGP,1.93%,12.01%,19.62%,-17.66%,-44.58%,20.53%,2.39%,3.14%,2.23,1.69M,3.28,3.17,2.26%,"5,536,187"
1714,UHS,5.43%,2.45%,5.75%,-21.89%,2.84%,3.62%,3.15%,3.72%,2.25,745.45K,1.64,185.91,2.38%,"1,221,308"
1715,UL,-1.06%,3.14%,0.94%,-9.81%,17.45%,2.45%,0.90%,1.10%,2.08,2.55M,0.84,58.09,-0.09%,"2,146,834"
1716,ULCC,-10.10%,-30.56%,-16.95%,22.48%,-26.04%,-24.89%,5.22%,6.44%,3.08,2.89M,0.85,5.34,-5.82%,"2,447,590"
1717,ULS,2.99%,3.65%,10.72%,12.89%,-,9.76%,1.89%,2.97%,1.92,554.06K,1.15,54.75,1.78%,"639,275"
1718,ULTA,7.83%,1.89%,-12.87%,-7.78%,-29.19%,-14.76%,3.05%,3.81%,2.19,1.01M,1.11,370.75,1.25%,"1,120,797"
1719,UMC,-1.61%,3.23%,3.07%,-19.90%,-19.42%,3.54%,1.99%,2.38%,2.40,13.37M,0.51,6.72,-1.03%,"6,752,285"
1720,UNFI,3.37%,-13.89%,3.09%,65.97%,122.20%,-1.06%,3.42%,5.44%,2.92,687.66K,1.38,27.02,-1.57%,"948,618"
1721,UNH,1.91%,11.25%,4.94%,-10.71%,4.42%,1.50%,1.81%,2.50%,1.29,4.88M,0.62,513.43,-0.59%,"3,014,678"
1722,UNIT,0.80%,-13.17%,-10.05%,-4.02%,-21.10%,-8.91%,3.27%,4.34%,2.40,2.10M,1.37,5.01,-1.57%,"2,872,768"
1723,UNM,2.67%,11.08%,17.02%,44.80%,57.54%,13.71%,2.07%,2.79%,1.75,1.43M,1.05,83.04,-0.36%,"1,510,250"
1724,UNP,-0.55%,-2.70%,5.66%,-3.91%,-4.97%,3.40%,1.28%,1.75%,2.09,2.67M,0.69,235.79,0.25%,"1,849,031"
1725,UPS,-7.50%,-5.35%,-10.35%,-14.50%,-29.21%,-12.81%,2.76%,2.09%,2.06,6.18M,1.72,109.95,-5.05%,"10,601,434"
1726,UPST,15.09%,-21.99%,-18.19%,38.40%,108.81%,-10.67%,6.08%,7.72%,2.76,5.78M,0.52,55.00,-0.25%,"2,998,788"
1727,UPWK,5.22%,-11.58%,-14.41%,29.79%,10.58%,-14.98%,3.15%,4.58%,1.73,2.42M,0.54,13.90,0.72%,"1,317,786"
1728,URBN,8.44%,-1.56%,-1.06%,44.60%,19.06%,-3.12%,3.73%,4.62%,2.64,2.00M,1.00,53.17,-0.77%,"1,996,353"
1729,URI,7.28%,3.38%,-8.09%,-16.62%,-9.13%,-7.25%,2.76%,3.40%,2.35,689.10K,1.01,653.39,0.98%,"693,833"
1730,USB,3.36%,-4.19%,-7.83%,-5.02%,-1.69%,-8.63%,1.79%,2.44%,2.04,10.49M,0.70,43.70,-0.14%,"7,375,358"
1731,USFD,0.32%,-8.07%,-2.48%,5.88%,20.43%,-3.35%,2.63%,2.91%,1.50,2.28M,0.83,65.20,-0.56%,"1,884,252"
1732,UTZ,2.70%,-1.73%,-13.86%,-22.51%,-25.33%,-12.71%,2.70%,3.11%,1.64,1.17M,0.83,13.67,-0.22%,"971,812"
1733,UUUU,-1.65%,-8.33%,-22.74%,-21.13%,-33.01%,-18.52%,4.23%,6.18%,1.00,7.69M,0.74,4.18,-2.56%,"5,726,064"
1734,UWMC,-7.20%,-11.96%,0.35%,-32.66%,-24.30%,-3.41%,3.37%,4.30%,2.64,3.56M,1.62,5.67,-1.90%,"5,788,251"
1735,V,2.94%,-1.50%,9.44%,21.02%,18.68%,9.04%,1.63%,2.00%,1.67,6.42M,0.61,344.62,0.22%,"3,930,418"
1736,VAL,0.08%,-3.30%,-3.37%,-28.51%,-46.80%,-10.62%,3.31%,4.77%,2.06,1.88M,0.55,39.54,-1.32%,"1,028,930"
1737,VALE,-0.88%,1.20%,14.92%,-2.08%,-14.69%,13.75%,1.61%,2.32%,1.96,34.34M,0.80,10.09,1.51%,"27,409,218"
1738,VCYT,7.84%,-14.41%,-13.77%,-3.27%,56.19%,-14.92%,4.46%,6.01%,1.62,897.57K,1.01,33.69,1.60%,"906,372"
1739,VEEV,1.77%,6.41%,9.53%,11.97%,3.79%,14.44%,2.27%,3.29%,2.03,1.16M,0.91,240.61,0.66%,"1,056,392"
1740,VERA,-1.43%,-0.88%,-35.91%,-37.00%,-37.14%,-36.27%,3.76%,5.25%,1.15,848.32K,0.82,26.95,-0.74%,"691,762"
1741,VERV,1.21%,-16.93%,13.18%,12.52%,-55.79%,3.55%,7.34%,8.93%,1.40,1.45M,0.64,5.84,1.04%,"923,000"
1742,VERX,2.57%,-18.56%,-33.68%,-5.00%,20.31%,-33.38%,3.99%,5.38%,1.85,1.35M,0.80,35.54,0.54%,"1,074,667"
1743,VET,4.67%,-5.90%,-6.43%,-14.71%,-30.63%,-11.81%,2.67%,4.53%,2.64,1.18M,0.67,8.29,0.12%,"788,187"
1744,VFC,3.65%,-34.77%,-24.00%,-11.69%,13.27%,-23.25%,4.03%,5.72%,2.79,7.37M,0.89,16.47,-3.12%,"6,554,050"
1745,VG,5.33%,-24.44%,-,-,-,-52.21%,7.79%,11.76%,1.92,9.70M,0.60,11.47,-0.86%,"5,825,892"
1746,VIAV,5.21%,3.17%,14.36%,39.74%,18.64%,15.94%,2.90%,3.08%,2.30,2.17M,0.62,11.71,-0.51%,"1,349,744"
1747,VICI,-3.18%,-0.97%,11.92%,-4.32%,8.70%,8.32%,1.60%,1.93%,1.30,7.08M,1.06,31.64,-1.03%,"7,510,657"
1748,VIK,5.87%,-15.86%,-5.52%,19.90%,-,-6.31%,3.29%,4.61%,1.62,3.28M,0.59,41.28,-0.34%,"1,924,494"
1749,VIPS,-7.44%,12.86%,20.30%,22.22%,-9.16%,19.23%,3.20%,4.01%,2.17,3.73M,0.52,16.06,-2.13%,"1,940,811"
1750,VIR,0.29%,-26.61%,-5.70%,-10.44%,-31.12%,-5.31%,3.81%,6.13%,1.56,2.07M,0.85,6.95,-3.47%,"1,746,167"
1751,VIRT,9.70%,11.42%,15.22%,28.66%,97.91%,11.60%,2.80%,3.50%,2.11,940.00K,0.83,39.82,2.42%,"781,602"
1752,VIST,5.69%,-7.11%,-10.37%,1.96%,11.69%,-10.68%,3.21%,5.12%,1.18,897.23K,0.59,48.33,3.03%,"525,258"
1753,VITL,9.70%,0.40%,-16.21%,-2.90%,38.66%,-13.88%,3.94%,6.44%,1.00,1.18M,0.64,32.46,3.51%,"757,177"
1754,VIV,-3.78%,-2.59%,13.30%,-10.04%,-9.20%,17.28%,1.94%,2.18%,1.50,898.81K,0.84,8.60,0.13%,"754,602"
1755,VKTX,-5.02%,-4.18%,-32.56%,-60.30%,-60.36%,-30.47%,5.73%,7.41%,1.12,4.35M,0.56,27.98,-4.44%,"2,428,626"
1756,VLO,-0.02%,-2.27%,10.99%,-1.83%,-22.80%,7.68%,2.71%,3.59%,1.71,3.32M,0.94,132.00,0.04%,"3,103,622"
1757,VLRS,-1.06%,-17.38%,-30.74%,-13.02%,-22.41%,-24.60%,2.88%,5.12%,1.25,666.23K,0.92,5.61,-0.71%,"614,808"
1758,VLTO,-0.62%,-2.32%,-3.53%,-10.71%,8.73%,-4.03%,1.71%,2.12%,2.06,1.42M,0.85,97.75,-0.52%,"1,201,945"
1759,VLY,2.59%,-4.00%,1.11%,0.55%,13.17%,0.55%,2.35%,2.90%,2.00,8.37M,1.15,9.11,-0.55%,"9,614,349"
1760,VMC,1.89%,-4.21%,-7.64%,-4.39%,-12.56%,-6.32%,2.25%,2.85%,1.77,986.65K,0.70,240.98,0.07%,"689,862"
1761,VMEO,5.63%,6.23%,-12.71%,10.39%,-0.53%,-12.03%,2.69%,3.81%,2.00,1.81M,0.47,5.63,0.36%,"853,674"
1762,VNET,-22.49%,-36.17%,134.25%,147.95%,346.32%,78.90%,7.45%,10.40%,1.09,9.86M,0.53,8.48,-5.67%,"5,224,702"
1763,VNO,4.13%,1.60%,-1.77%,1.34%,36.86%,-6.47%,2.96%,4.26%,3.27,1.31M,0.79,39.32,-0.23%,"1,032,918"
1764,VNOM,3.15%,-3.74%,-5.08%,0.33%,23.50%,-7.19%,3.20%,4.03%,1.20,1.75M,0.60,45.17,-1.01%,"1,055,465"
1765,VNT,2.94%,-9.47%,-5.69%,3.22%,-23.76%,-5.92%,2.30%,2.82%,1.92,897.92K,0.75,34.31,-0.67%,"673,459"
1766,VOD,-4.98%,8.97%,11.58%,-6.59%,8.72%,10.13%,1.40%,1.59%,2.75,10.08M,1.08,9.35,0.65%,"10,920,310"
1767,VOYA,3.09%,-2.34%,4.58%,-8.90%,-3.67%,1.41%,1.78%,2.39%,2.07,926.69K,0.84,69.80,1.12%,"781,901"
1768,VRDN,-2.25%,-7.09%,-20.98%,-33.63%,-21.19%,-22.80%,3.82%,5.33%,1.24,1.02M,0.74,14.80,-4.27%,"755,094"
1769,VRN,5.78%,36.77%,52.48%,5.12%,-14.63%,31.71%,2.59%,4.54%,1.46,20.10M,0.74,6.77,1.35%,"14,964,076"
1770,VRNA,4.14%,0.88%,60.55%,120.67%,314.92%,42.51%,3.72%,5.75%,1.00,1.44M,0.50,66.18,-0.90%,"725,637"
1771,VRNS,1.28%,-2.00%,-6.68%,-24.77%,-14.31%,-5.38%,2.16%,2.53%,1.73,1.71M,1.04,42.04,1.59%,"1,784,482"
1772,VRNT,-1.00%,-10.47%,-20.12%,-13.11%,-31.01%,-20.58%,2.67%,3.59%,1.86,606.09K,2.38,21.80,-0.64%,"1,441,856"
1773,VRRM,3.69%,-18.46%,-10.87%,-24.21%,-14.94%,-12.86%,2.42%,3.35%,1.57,1.18M,0.60,21.07,-0.94%,"712,815"
1774,VRSK,-0.40%,-3.11%,4.42%,8.65%,21.98%,4.48%,1.38%,2.31%,2.43,775.22K,1.28,287.76,0.83%,"992,512"
1775,VRSN,2.50%,5.43%,27.07%,35.64%,28.82%,18.77%,1.49%,1.80%,2.80,812.09K,0.81,245.81,0.18%,"657,440"
1776,VRT,8.17%,0.62%,-20.67%,-3.13%,11.53%,-19.39%,5.13%,7.28%,1.48,9.92M,0.69,91.58,-2.25%,"6,842,382"
1777,VRTX,-0.62%,5.69%,28.34%,9.49%,22.45%,26.41%,2.02%,2.63%,1.94,1.46M,0.69,509.04,-0.53%,"1,005,661"
1778,VSAT,19.25%,28.89%,36.48%,-8.30%,-32.08%,37.60%,6.02%,7.16%,2.33,3.84M,0.92,11.71,4.65%,"3,545,418"
1779,VSCO,0.88%,-28.10%,-51.51%,-19.62%,2.80%,-50.34%,5.24%,7.33%,2.82,3.23M,0.98,20.57,-3.79%,"3,151,139"
1780,VSH,-0.47%,-7.57%,-0.29%,-8.18%,-23.84%,0.12%,2.58%,3.60%,2.40,1.95M,0.70,16.96,-2.14%,"1,369,629"
1781,VST,5.91%,-7.67%,-3.93%,22.18%,92.79%,-4.40%,5.13%,7.48%,1.44,8.94M,0.91,131.81,-2.32%,"8,128,135"
1782,VSTM,-2.09%,18.17%,47.97%,128.12%,-44.93%,27.08%,6.37%,7.15%,1.00,1.38M,0.47,6.57,-4.51%,"653,612"
1783,VSTS,-7.33%,-22.45%,-35.09%,-35.58%,-44.09%,-33.60%,4.93%,4.14%,2.78,1.89M,1.62,10.12,-1.94%,"3,060,249"
1784,VTEX,0.00%,-20.26%,-15.75%,-33.33%,-42.86%,-16.47%,3.68%,5.58%,1.29,813.15K,0.63,4.92,0.82%,"508,795"
1785,VTLE,3.33%,-22.13%,-19.90%,-24.88%,-56.06%,-27.75%,4.41%,6.08%,2.53,1.05M,0.93,22.34,-3.71%,"974,608"
1786,VTR,-0.82%,-0.19%,17.15%,9.08%,55.60%,14.84%,1.92%,2.14%,1.50,2.91M,1.18,67.63,-0.85%,"3,428,661"
